Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
900264,21580,59266,2023-08-03 04:41:00,2023-08-03 07:38:00,58.87,1079.01,Fast,Interrupted
900265,11694,52146,2024-09-03 09:58:00,2024-09-03 10:50:00,5.6,116.54,Trickle,Interrupted
900266,16160,58464,2024-12-27 02:11:00,2024-12-27 04:44:00,43.07,577.03,Normal,Scheduled
900267,27975,50463,2023-02-07 01:33:00,2023-02-07 04:27:00,37.6,394.01,Normal,Completed
900268,26804,64423,2024-05-21 17:53:00,2024-05-21 19:55:00,39.06,918.91,Normal,Interrupted
900269,25711,62333,2023-02-13 06:45:00,2023-02-13 07:27:00,20.86,331.12,Normal,Scheduled
900270,19860,69340,2024-01-29 08:05:00,2024-01-29 08:56:00,18.51,200.83,Normal,Interrupted
900271,26962,63837,2023-01-30 20:40:00,2023-01-30 21:52:00,37.21,562.76,Normal,Interrupted
900272,16204,59357,2023-08-18 07:31:00,2023-08-18 08:46:00,52.16,1186.94,Normal,Interrupted
900273,27449,63446,2024-12-05 21:15:00,2024-12-05 22:51:00,42.98,705.92,Normal,Interrupted
900274,17877,56272,2024-02-06 11:10:00,2024-02-06 12:54:00,54.58,1239.74,Trickle,Interrupted
900275,18139,52133,2025-01-09 17:44:00,2025-01-09 19:51:00,36.48,438.02,Trickle,Interrupted
900276,24176,60207,2024-04-23 22:25:00,2024-04-24 00:19:00,59.24,817.52,Fast,Completed
900277,25681,66003,2023-10-17 19:33:00,2023-10-17 20:33:00,37.71,636.51,Fast,Completed
900278,11088,63943,2023-10-12 04:48:00,2023-10-12 05:48:00,35.95,744.27,Fast,Completed
900279,10366,68954,2025-01-19 11:44:00,2025-01-19 13:28:00,25.22,578.98,Fast,Completed
900280,26977,51865,2024-09-19 22:36:00,2024-09-20 01:30:00,22.29,375.19,Trickle,Scheduled
900281,10793,58883,2024-12-16 18:58:00,2024-12-16 20:54:00,15.73,279.23,Fast,Completed
900282,29693,55840,2025-02-26 09:37:00,2025-02-26 12:32:00,10.38,248.09,Normal,Completed
900283,14068,51311,2024-02-28 14:15:00,2024-02-28 16:42:00,51.93,678.86,Fast,Interrupted
900284,18178,61267,2023-03-07 22:32:00,2023-03-08 00:18:00,30.59,404.42,Normal,Interrupted
900285,21046,58598,2023-09-09 07:39:00,2023-09-09 10:34:00,56.99,619.62,Trickle,Scheduled
900286,22114,62089,2024-08-02 18:10:00,2024-08-02 18:48:00,56.54,714.93,Normal,Completed
900287,27356,52197,2024-09-19 13:35:00,2024-09-19 14:13:00,19.09,337.75,Fast,Scheduled
900288,15860,62636,2024-02-16 17:04:00,2024-02-16 19:15:00,22.32,424.36,Fast,Interrupted
900289,26540,54241,2023-08-26 16:39:00,2023-08-26 17:24:00,36.45,410.45,Trickle,Completed
900290,26194,63024,2023-02-05 15:54:00,2023-02-05 17:58:00,28.88,488.45,Trickle,Completed
900291,14135,51589,2023-07-04 18:49:00,2023-07-04 21:14:00,23.43,430.75,Normal,Completed
900292,11854,69014,2023-11-17 12:12:00,2023-11-17 14:47:00,33.5,371.56,Normal,Scheduled
900293,26476,52401,2024-06-02 23:01:00,2024-06-03 00:14:00,38.78,862.35,Normal,Scheduled
900294,14764,63744,2023-02-01 20:11:00,2023-02-01 22:24:00,51.33,773.38,Normal,Interrupted
900295,11029,51536,2023-06-14 07:02:00,2023-06-14 08:29:00,56.55,994.14,Trickle,Scheduled
900296,12843,52210,2024-03-12 05:48:00,2024-03-12 07:55:00,40.14,508.02,Trickle,Scheduled
900297,16336,68647,2024-03-09 06:55:00,2024-03-09 08:41:00,18.38,261.65,Normal,Interrupted
900298,18804,60893,2024-11-08 12:51:00,2024-11-08 14:27:00,45.92,510.66,Fast,Interrupted
900299,14376,66327,2023-05-08 15:00:00,2023-05-08 16:47:00,33.41,493.44,Fast,Scheduled
900300,21215,66539,2024-12-21 18:07:00,2024-12-21 19:34:00,40.45,569.72,Normal,Completed
900301,24994,62962,2024-11-08 18:45:00,2024-11-08 21:17:00,40.78,577.02,Trickle,Completed
900302,18955,54627,2024-08-06 10:42:00,2024-08-06 12:24:00,7.52,130.77,Fast,Scheduled
900303,13152,61643,2023-10-20 06:02:00,2023-10-20 07:20:00,7.86,96.4,Fast,Interrupted
900304,13391,54008,2023-08-13 00:33:00,2023-08-13 02:47:00,24.92,276.11,Fast,Scheduled
900305,26191,67109,2023-03-15 04:54:00,2023-03-15 05:32:00,30.54,443.44,Normal,Scheduled
900306,29598,55853,2023-09-02 05:35:00,2023-09-02 06:41:00,35.81,717.42,Fast,Scheduled
900307,29622,62358,2023-06-29 12:43:00,2023-06-29 13:49:00,57.81,1225.96,Normal,Interrupted
900308,12615,64766,2024-01-05 03:49:00,2024-01-05 05:36:00,43.97,578.65,Normal,Completed
900309,10436,67827,2024-06-15 11:01:00,2024-06-15 11:40:00,8.11,151.32,Trickle,Scheduled
900310,18160,68577,2024-08-11 06:17:00,2024-08-11 08:02:00,58.29,717.81,Trickle,Scheduled
900311,25416,58748,2024-08-30 15:20:00,2024-08-30 16:16:00,13.69,314.27,Fast,Scheduled
900312,27844,63396,2024-10-07 02:25:00,2024-10-07 03:11:00,5.25,85.74,Fast,Scheduled
900313,17029,63373,2023-10-08 12:12:00,2023-10-08 12:55:00,58.87,1140.33,Fast,Completed
900314,13321,65724,2025-02-12 03:28:00,2025-02-12 04:15:00,43.86,446.38,Normal,Scheduled
900315,21006,69321,2024-08-06 21:18:00,2024-08-07 00:02:00,8.96,183.53,Normal,Interrupted
900316,19269,62308,2023-03-30 14:39:00,2023-03-30 17:05:00,8.67,209.49,Fast,Completed
900317,13721,54026,2023-03-21 19:21:00,2023-03-21 21:27:00,13.43,220.84,Fast,Interrupted
900318,17826,53938,2023-11-14 07:26:00,2023-11-14 08:44:00,24.5,305.22,Fast,Scheduled
900319,25758,67990,2023-04-21 23:38:00,2023-04-22 01:36:00,58.39,1019.04,Trickle,Scheduled
900320,10407,50845,2023-02-26 11:07:00,2023-02-26 11:37:00,35.43,476.07,Normal,Interrupted
900321,27107,62252,2023-05-02 00:16:00,2023-05-02 01:09:00,41.83,889.05,Normal,Scheduled
900322,22506,58721,2023-04-23 03:29:00,2023-04-23 05:44:00,33.18,411.9,Trickle,Completed
900323,23184,50137,2025-03-30 01:20:00,2025-03-30 04:19:00,22.02,461.66,Fast,Scheduled
900324,11408,53777,2023-02-10 11:29:00,2023-02-10 12:07:00,19.12,294.68,Normal,Interrupted
900325,14944,68090,2024-08-23 15:07:00,2024-08-23 15:52:00,34.78,563.76,Fast,Interrupted
900326,13317,54342,2023-06-21 23:52:00,2023-06-22 01:13:00,58.17,1312.67,Trickle,Scheduled
900327,27496,56162,2024-07-02 03:12:00,2024-07-02 05:42:00,57.69,862.11,Normal,Scheduled
900328,13022,67295,2023-11-01 23:55:00,2023-11-02 01:31:00,6.74,150.36,Trickle,Interrupted
900329,19050,60471,2024-04-05 04:53:00,2024-04-05 05:30:00,12.8,187.41,Fast,Scheduled
900330,26515,68913,2024-01-07 13:03:00,2024-01-07 14:38:00,59.72,835.51,Fast,Scheduled
900331,25273,50567,2023-02-03 03:38:00,2023-02-03 04:40:00,16.13,263.03,Normal,Interrupted
900332,16177,57187,2024-07-23 15:52:00,2024-07-23 16:50:00,43.12,1040.87,Normal,Completed
900333,23074,60970,2023-01-30 22:26:00,2023-01-31 01:19:00,28.36,416.86,Trickle,Scheduled
900334,27550,52272,2025-03-14 23:13:00,2025-03-15 00:03:00,37.31,476.75,Trickle,Scheduled
900335,13761,66162,2024-02-20 04:03:00,2024-02-20 06:06:00,54.99,754.47,Trickle,Interrupted
900336,24454,62435,2024-09-13 21:48:00,2024-09-14 00:43:00,53.66,728.23,Trickle,Interrupted
900337,10397,69455,2024-06-17 11:50:00,2024-06-17 12:52:00,20.77,445.16,Fast,Completed
900338,24759,61265,2024-04-12 20:58:00,2024-04-12 22:07:00,37.7,581.78,Fast,Scheduled
900339,25250,56845,2023-03-15 09:32:00,2023-03-15 10:02:00,42.17,821.09,Trickle,Completed
900340,21031,67542,2024-04-16 05:54:00,2024-04-16 07:27:00,33.41,583.55,Normal,Scheduled
900341,22237,53229,2024-10-18 17:26:00,2024-10-18 19:41:00,46.45,738,Trickle,Scheduled
900342,20737,52181,2024-10-03 22:28:00,2024-10-03 23:58:00,33.18,771.99,Normal,Completed
900343,26573,52463,2023-10-25 18:47:00,2023-10-25 21:27:00,5.84,69.89,Trickle,Completed
900344,27204,68899,2023-07-17 05:41:00,2023-07-17 06:16:00,41.14,871.84,Normal,Completed
900345,13064,54698,2023-09-24 13:13:00,2023-09-24 16:06:00,16.69,304.76,Fast,Completed
900346,15048,61380,2023-07-19 01:53:00,2023-07-19 02:34:00,15.24,340.79,Normal,Scheduled
900347,20365,66243,2024-09-09 16:03:00,2024-09-09 18:56:00,13.04,276.75,Fast,Completed
900348,29848,58930,2025-04-05 20:28:00,2025-04-05 22:38:00,46.56,651.88,Fast,Scheduled
900349,26101,56660,2025-02-09 12:53:00,2025-02-09 13:34:00,43.39,733.91,Normal,Interrupted
900350,28636,58623,2025-01-13 20:48:00,2025-01-13 21:23:00,30.82,362.91,Normal,Scheduled
900351,25753,67916,2024-07-15 23:50:00,2024-07-16 02:04:00,45.17,1012.85,Fast,Interrupted
900352,20086,68136,2023-05-14 00:28:00,2023-05-14 01:42:00,46.04,1055.23,Normal,Scheduled
900353,21470,58717,2023-07-07 15:09:00,2023-07-07 17:29:00,25.46,343.03,Trickle,Scheduled
900354,12826,52697,2023-08-21 13:17:00,2023-08-21 14:16:00,36.83,686.74,Normal,Interrupted
900355,24305,52054,2023-10-16 21:23:00,2023-10-16 22:41:00,20.79,365.91,Fast,Scheduled
900356,24391,50930,2023-11-05 19:37:00,2023-11-05 20:21:00,18.52,387.12,Trickle,Completed
900357,22383,51917,2024-12-29 16:13:00,2024-12-29 17:56:00,38.03,521.81,Normal,Completed
900358,19035,52923,2024-07-09 00:28:00,2024-07-09 01:15:00,43.38,966.2,Normal,Completed
900359,11677,67663,2024-10-06 08:13:00,2024-10-06 09:26:00,51.68,867.46,Trickle,Interrupted
900360,14505,55999,2024-05-20 12:53:00,2024-05-20 14:40:00,9.38,125.99,Fast,Interrupted
900361,19556,50060,2024-12-04 04:51:00,2024-12-04 06:13:00,12.3,266.3,Normal,Interrupted
900362,29161,58197,2024-03-26 20:35:00,2024-03-26 22:29:00,31.17,551.54,Fast,Interrupted
900363,27463,52962,2023-01-10 01:46:00,2023-01-10 04:37:00,23.16,276.94,Normal,Scheduled
900364,13529,50344,2023-09-17 18:15:00,2023-09-17 20:15:00,6.4,78.98,Normal,Scheduled
900365,26902,56601,2025-01-31 15:23:00,2025-01-31 17:53:00,7.17,178.07,Normal,Scheduled
900366,28980,50885,2023-07-05 22:56:00,2023-07-06 00:04:00,17.39,361.15,Normal,Completed
900367,16770,56885,2024-06-14 19:40:00,2024-06-14 21:29:00,17.65,232.12,Normal,Completed
900368,13098,55523,2023-04-30 16:04:00,2023-04-30 18:42:00,21.71,273.06,Fast,Scheduled
900369,20444,67874,2024-04-26 13:02:00,2024-04-26 15:25:00,8.28,161.47,Normal,Scheduled
900370,17154,65460,2025-01-17 08:36:00,2025-01-17 09:36:00,21.78,233.88,Trickle,Scheduled
900371,17224,69487,2024-11-04 05:58:00,2024-11-04 08:11:00,57.46,781.5,Trickle,Interrupted
900372,28876,69160,2024-11-12 23:11:00,2024-11-13 01:22:00,8.41,126.96,Normal,Scheduled
900373,24480,58741,2024-04-17 00:47:00,2024-04-17 01:35:00,18.39,226.72,Normal,Scheduled
900374,23924,62472,2024-07-02 02:14:00,2024-07-02 05:02:00,20.28,407.66,Trickle,Scheduled
900375,12007,50354,2024-06-11 16:41:00,2024-06-11 19:12:00,46.02,1044.73,Trickle,Completed
900376,19984,57536,2024-03-23 09:15:00,2024-03-23 10:33:00,55.37,815.18,Fast,Interrupted
900377,29346,62002,2024-02-17 22:48:00,2024-02-18 00:41:00,34.92,648.84,Fast,Interrupted
900378,20515,69281,2024-11-01 00:26:00,2024-11-01 03:18:00,43.77,905.44,Fast,Interrupted
900379,24519,67943,2023-03-07 16:14:00,2023-03-07 19:14:00,12.39,213.57,Trickle,Interrupted
900380,12241,63258,2025-02-11 02:44:00,2025-02-11 03:45:00,55.75,1376.45,Fast,Scheduled
900381,11397,63895,2024-12-30 00:30:00,2024-12-30 03:05:00,5.86,137.64,Normal,Completed
900382,28823,64620,2024-12-05 16:17:00,2024-12-05 18:47:00,36.12,621.75,Trickle,Scheduled
900383,23735,66852,2023-11-11 22:42:00,2023-11-11 23:32:00,12.32,152.29,Fast,Scheduled
900384,18653,57035,2024-12-06 08:07:00,2024-12-06 11:02:00,59.9,1227.43,Trickle,Interrupted
900385,22643,58976,2024-08-14 14:25:00,2024-08-14 16:52:00,54.12,685.4,Fast,Completed
900386,21395,61288,2023-09-06 23:43:00,2023-09-07 00:25:00,32.96,381.41,Trickle,Interrupted
900387,15747,50534,2023-02-15 12:52:00,2023-02-15 14:21:00,18.74,242.98,Trickle,Interrupted
900388,12169,50554,2023-07-05 11:52:00,2023-07-05 13:02:00,41.31,720.75,Normal,Scheduled
900389,18316,66694,2024-11-15 13:08:00,2024-11-15 15:13:00,32.31,747.63,Normal,Scheduled
900390,15658,57516,2024-02-13 01:46:00,2024-02-13 04:20:00,19.58,245.9,Normal,Scheduled
900391,26524,64507,2023-05-04 15:43:00,2023-05-04 17:01:00,7.96,89.53,Fast,Completed
900392,19848,58455,2024-11-16 10:30:00,2024-11-16 12:21:00,44.65,1094.05,Fast,Interrupted
900393,15889,61141,2024-12-14 17:34:00,2024-12-14 19:04:00,44.67,676.18,Normal,Scheduled
900394,22386,68145,2025-01-02 15:22:00,2025-01-02 16:15:00,9.63,232.37,Normal,Scheduled
900395,13961,56287,2023-02-14 00:28:00,2023-02-14 01:18:00,53.3,542.05,Normal,Scheduled
900396,29462,69410,2024-10-23 15:18:00,2024-10-23 17:47:00,18.4,222.08,Normal,Completed
900397,14063,68305,2023-10-15 17:07:00,2023-10-15 19:33:00,18.51,289.11,Fast,Completed
900398,10787,58408,2024-11-24 07:45:00,2024-11-24 10:39:00,7.1,73.75,Fast,Completed
900399,14510,69696,2024-05-04 21:21:00,2024-05-04 22:23:00,7.84,151.79,Fast,Completed
900400,18527,64213,2024-03-05 22:17:00,2024-03-05 23:21:00,52.66,1127.92,Fast,Scheduled
900401,21867,55880,2023-06-19 16:04:00,2023-06-19 17:20:00,32.02,775.83,Trickle,Scheduled
900402,17696,57300,2023-11-01 15:00:00,2023-11-01 15:34:00,6.21,75.65,Trickle,Scheduled
900403,22970,57618,2023-01-23 17:25:00,2023-01-23 18:46:00,31.37,595.62,Fast,Scheduled
900404,16193,55136,2023-05-22 19:40:00,2023-05-22 20:24:00,28.31,566.69,Normal,Interrupted
900405,15196,55167,2023-01-25 12:18:00,2023-01-25 15:09:00,31.3,532.28,Trickle,Scheduled
900406,25056,67722,2024-01-05 17:02:00,2024-01-05 18:41:00,28.15,423.53,Normal,Completed
900407,11054,60720,2024-11-18 16:58:00,2024-11-18 18:41:00,53.3,1106.43,Trickle,Interrupted
900408,25078,54963,2024-09-04 16:13:00,2024-09-04 17:03:00,5.56,112.48,Trickle,Completed
900409,29754,56412,2023-08-10 10:49:00,2023-08-10 11:47:00,45.02,892.75,Normal,Completed
900410,25339,55339,2024-04-09 11:38:00,2024-04-09 12:40:00,55.39,816.71,Fast,Completed
900411,14575,57402,2024-01-12 01:31:00,2024-01-12 02:33:00,51.79,1262.2,Fast,Interrupted
900412,10420,53055,2024-01-23 14:34:00,2024-01-23 16:40:00,9.19,202.7,Trickle,Scheduled
900413,25659,52524,2023-08-26 01:09:00,2023-08-26 03:34:00,6.54,127.9,Trickle,Scheduled
900414,20755,57166,2023-02-24 19:37:00,2023-02-24 21:38:00,42.68,584.78,Fast,Scheduled
900415,27900,69593,2024-04-12 19:02:00,2024-04-12 20:54:00,45.92,1080.29,Fast,Interrupted
900416,10447,58520,2023-07-17 09:23:00,2023-07-17 11:38:00,49.01,1115.5,Trickle,Interrupted
900417,23308,54917,2025-03-20 20:31:00,2025-03-20 22:04:00,32.52,338.93,Fast,Scheduled
900418,25174,54010,2024-08-15 11:36:00,2024-08-15 14:24:00,43.01,673.88,Trickle,Interrupted
900419,22928,67369,2023-05-05 15:42:00,2023-05-05 18:37:00,45.11,728.76,Normal,Completed
900420,28653,50356,2024-01-07 11:48:00,2024-01-07 14:32:00,43.21,706.14,Trickle,Scheduled
900421,19715,50989,2024-03-21 12:46:00,2024-03-21 14:02:00,44.04,464.11,Trickle,Interrupted
900422,22199,55565,2024-05-05 18:24:00,2024-05-05 18:54:00,53.47,1254.4,Normal,Interrupted
900423,10022,55874,2024-09-22 08:00:00,2024-09-22 09:37:00,52.98,1206.19,Trickle,Interrupted
900424,11385,57380,2023-07-20 12:09:00,2023-07-20 14:50:00,28.28,429.42,Normal,Completed
900425,27774,53481,2025-02-12 02:51:00,2025-02-12 04:22:00,14.39,202.22,Normal,Completed
900426,14650,51885,2023-04-03 18:59:00,2023-04-03 21:38:00,21.66,469.41,Fast,Completed
900427,17873,54611,2023-03-28 17:36:00,2023-03-28 18:11:00,55.93,1388.85,Normal,Interrupted
900428,15674,50521,2023-07-30 20:39:00,2023-07-30 21:33:00,14.36,273.97,Normal,Interrupted
900429,10803,67767,2024-12-30 05:13:00,2024-12-30 07:43:00,22.47,363.05,Normal,Interrupted
900430,21658,60752,2024-07-23 05:06:00,2024-07-23 06:29:00,39.81,833.48,Fast,Scheduled
900431,22042,55795,2023-02-03 15:13:00,2023-02-03 15:45:00,22.37,522.18,Trickle,Scheduled
900432,24909,69021,2024-07-30 14:22:00,2024-07-30 15:05:00,56.9,1387.1,Normal,Completed
900433,29313,58640,2023-04-15 18:27:00,2023-04-15 19:02:00,58.85,1078.52,Trickle,Scheduled
900434,29997,59693,2023-10-22 14:10:00,2023-10-22 15:01:00,29.31,478.13,Trickle,Scheduled
900435,17104,63149,2025-02-12 18:09:00,2025-02-12 18:53:00,45.16,1058.23,Fast,Scheduled
900436,20691,55152,2025-03-20 18:06:00,2025-03-20 18:39:00,12.77,182.37,Trickle,Interrupted
900437,22511,52432,2025-02-17 20:48:00,2025-02-17 21:25:00,13.65,303.22,Trickle,Interrupted
900438,19939,53975,2024-11-17 09:39:00,2024-11-17 10:22:00,57.24,590.35,Fast,Scheduled
900439,14565,68982,2023-07-12 17:57:00,2023-07-12 20:44:00,26.22,343.93,Normal,Scheduled
900440,29076,51167,2023-05-02 10:50:00,2023-05-02 12:32:00,46.34,753.13,Trickle,Interrupted
900441,15633,65723,2023-03-31 08:17:00,2023-03-31 09:20:00,42.17,760.07,Trickle,Scheduled
900442,28446,56539,2023-06-19 08:23:00,2023-06-19 10:14:00,29.04,643.09,Fast,Interrupted
900443,23583,53277,2023-09-23 22:46:00,2023-09-24 00:03:00,8.92,162.44,Normal,Scheduled
900444,14531,69851,2024-04-16 13:49:00,2024-04-16 15:58:00,42.91,565.95,Fast,Scheduled
900445,24191,62197,2024-07-01 07:25:00,2024-07-01 08:28:00,42.63,544.51,Trickle,Scheduled
900446,21981,53589,2023-02-01 05:33:00,2023-02-01 06:16:00,6.51,122.56,Trickle,Interrupted
900447,28343,67480,2024-05-12 10:55:00,2024-05-12 13:32:00,13.79,229.12,Fast,Completed
900448,19064,60962,2025-01-09 23:25:00,2025-01-10 02:01:00,26.28,432.94,Fast,Completed
900449,28772,59594,2023-05-20 08:00:00,2023-05-20 10:01:00,35.02,417.62,Fast,Interrupted
900450,19812,58623,2024-10-29 15:19:00,2024-10-29 17:10:00,35.79,611.55,Trickle,Scheduled
900451,20022,67745,2024-01-15 11:37:00,2024-01-15 13:13:00,38.81,837.17,Trickle,Interrupted
900452,26911,52787,2023-09-03 19:39:00,2023-09-03 20:52:00,11.2,182.95,Normal,Completed
900453,23501,59896,2024-03-24 11:18:00,2024-03-24 13:13:00,42.8,478.75,Fast,Interrupted
900454,16581,51805,2024-11-17 11:08:00,2024-11-17 12:08:00,29.71,509.96,Trickle,Completed
900455,17555,56642,2023-12-01 03:36:00,2023-12-01 05:06:00,9.47,122.95,Fast,Interrupted
900456,15424,69033,2023-12-18 06:58:00,2023-12-18 09:21:00,36.78,468.48,Trickle,Scheduled
900457,20159,58869,2025-02-11 23:06:00,2025-02-12 00:46:00,29.34,705.27,Normal,Interrupted
900458,21273,67002,2023-03-08 06:09:00,2023-03-08 07:07:00,31.88,554.81,Normal,Interrupted
900459,14387,54306,2024-12-28 11:51:00,2024-12-28 13:14:00,52.27,968.35,Trickle,Scheduled
900460,27956,52947,2023-06-28 18:35:00,2023-06-28 19:07:00,26.53,478.76,Normal,Completed
900461,18995,54961,2025-04-03 09:16:00,2025-04-03 11:05:00,5.69,108,Fast,Interrupted
900462,23415,61903,2024-06-13 01:01:00,2024-06-13 01:46:00,22.64,295.96,Trickle,Completed
900463,20381,65456,2024-05-12 03:11:00,2024-05-12 06:03:00,27.16,401.99,Trickle,Scheduled
900464,28347,51472,2023-07-30 10:20:00,2023-07-30 11:38:00,10.21,149.44,Fast,Completed
900465,13239,61258,2024-09-28 18:12:00,2024-09-28 21:10:00,46.4,841.06,Trickle,Scheduled
900466,16032,51727,2023-05-20 01:42:00,2023-05-20 04:08:00,12.37,282.61,Normal,Interrupted
900467,11921,51059,2024-10-16 16:26:00,2024-10-16 18:14:00,56.92,1311.76,Trickle,Interrupted
900468,28677,66250,2024-09-07 21:37:00,2024-09-07 22:45:00,34.61,436.82,Normal,Scheduled
900469,28108,58734,2025-02-18 18:00:00,2025-02-18 18:54:00,38.88,803.74,Normal,Scheduled
900470,23325,58873,2024-03-11 21:55:00,2024-03-11 23:53:00,31.55,712.33,Trickle,Completed
900471,25762,64791,2023-05-14 17:51:00,2023-05-14 19:31:00,17.95,274.37,Fast,Scheduled
900472,18581,52033,2024-11-22 10:34:00,2024-11-22 13:07:00,6,62.67,Fast,Scheduled
900473,15178,56811,2024-03-04 01:02:00,2024-03-04 01:36:00,13.65,165.99,Trickle,Completed
900474,21719,59149,2023-04-27 19:20:00,2023-04-27 21:18:00,27.35,570.71,Fast,Interrupted
900475,15606,57115,2024-10-31 05:25:00,2024-10-31 06:26:00,22.73,411.66,Normal,Scheduled
900476,11472,69275,2024-05-03 07:44:00,2024-05-03 09:25:00,53.82,818.9,Fast,Completed
900477,13029,62409,2024-10-30 09:17:00,2024-10-30 11:19:00,49.62,594.29,Normal,Interrupted
900478,29355,56078,2024-04-12 17:08:00,2024-04-12 19:52:00,46.23,980.53,Trickle,Interrupted
900479,22212,57167,2023-12-28 17:47:00,2023-12-28 19:17:00,45.33,616.14,Trickle,Scheduled
900480,10559,66337,2024-05-15 18:36:00,2024-05-15 19:46:00,21.05,504.6,Fast,Scheduled
900481,23181,58267,2023-03-06 15:28:00,2023-03-06 18:11:00,11.69,173.89,Fast,Interrupted
900482,26956,58229,2025-01-18 02:19:00,2025-01-18 03:18:00,5.39,73.52,Normal,Interrupted
900483,22617,55268,2023-01-12 00:41:00,2023-01-12 01:35:00,12.94,139.05,Normal,Scheduled
900484,18013,68128,2025-01-13 06:58:00,2025-01-13 09:10:00,23.75,558.99,Fast,Completed
900485,19426,59231,2024-03-16 23:16:00,2024-03-17 02:07:00,21.69,470.7,Trickle,Scheduled
900486,18897,68365,2024-07-22 22:24:00,2024-07-23 00:25:00,18.27,333.88,Fast,Completed
900487,18330,58317,2023-09-14 19:15:00,2023-09-14 20:57:00,32.17,440.3,Normal,Scheduled
900488,24283,62394,2023-08-06 14:44:00,2023-08-06 15:34:00,59.63,1385.18,Fast,Interrupted
900489,28198,56381,2023-12-13 08:34:00,2023-12-13 10:40:00,22.3,537.26,Trickle,Interrupted
900490,25579,52078,2024-11-10 11:01:00,2024-11-10 11:45:00,49.08,626.18,Normal,Scheduled
900491,19463,61060,2024-07-12 19:53:00,2024-07-12 21:22:00,16.2,371.69,Normal,Scheduled
900492,26155,55512,2023-10-18 09:30:00,2023-10-18 11:46:00,56.06,1262.63,Fast,Scheduled
900493,23622,66081,2023-10-31 13:20:00,2023-10-31 15:26:00,5.85,96.37,Trickle,Interrupted
900494,19286,52950,2024-12-11 02:03:00,2024-12-11 03:45:00,9.09,176.22,Normal,Completed
900495,27722,59519,2024-11-30 16:58:00,2024-11-30 18:08:00,36.54,621.89,Normal,Completed
900496,19390,54489,2023-09-20 20:10:00,2023-09-20 22:52:00,42.19,433.33,Fast,Scheduled
900497,20077,58363,2023-07-18 09:55:00,2023-07-18 12:29:00,9.02,130.42,Trickle,Completed
900498,25314,62411,2024-11-15 05:41:00,2024-11-15 06:59:00,55.11,730.99,Trickle,Interrupted
900499,24500,56128,2023-12-01 11:58:00,2023-12-01 14:03:00,51.66,916.67,Fast,Scheduled
